-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2025 through 12/31/2025 in UTC
Location: Latitude  50.8503   Longitude 4.3517 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 36.84 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
PS                    MERRA-2 Surface Pressure (kPa) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (W m-2) 
-END HEADER-
YEAR,MO,DY,HR,T2M,RH2M,WS10M,WD10M,PS,ALLSKY_SFC_SW_DWN
2025,3,4,15,12.09,61.41,1.42,137.6,102.03,242.85
2025,3,4,16,9.78,68.49,1.66,149.3,102.0,95.62
2025,3,4,17,7.81,65.01,2.04,161.4,102.0,4.88
2025,3,4,18,7.06,66.98,2.11,176.5,102.01,0.0
2025,3,4,19,6.35,70.34,2.16,194.5,102.02,0.0
2025,3,4,20,4.91,78.48,2.55,204.8,102.01,0.0
2025,3,4,21,3.13,90.01,3.16,210.0,102.01,0.0
2025,3,4,22,2.1,97.54,3.46,219.8,102.0,0.0
2025,3,4,23,1.33,100.0,3.41,236.5,102.04,0.0
2025,3,5,0,0.64,100.0,3.2,251.2,102.07,0.0
2025,3,5,1,0.31,100.0,2.84,250.9,102.08,0.0
2025,3,5,2,0.07,100.0,2.63,228.9,102.04,0.0
2025,3,5,3,-0.79,100.0,3.03,207.7,102.0,0.0
2025,3,5,4,-1.25,100.0,3.46,200.1,101.97,0.0
2025,3,5,5,-1.21,100.0,3.68,199.0,101.98,0.0
2025,3,5,6,-0.45,100.0,3.85,199.9,101.99,14.25
2025,3,5,7,2.63,84.86,4.95,200.8,102.01,138.57
2025,3,5,8,4.55,78.94,4.56,199.7,102.02,292.0
2025,3,5,9,7.17,76.13,3.39,195.2,102.01,425.08
2025,3,5,10,10.66,64.94,3.79,201.7,101.98,520.1
2025,3,5,11,12.87,57.18,4.3,205.9,101.93,567.03
2025,3,5,12,13.91,55.86,4.32,206.7,101.87,561.53
2025,3,5,13,14.44,56.51,4.14,207.9,101.82,502.98
2025,3,5,14,14.38,58.49,3.81,207.5,101.77,398.0
2025,3,5,15,13.44,70.98,2.65,202.4,101.72,258.35
2025,3,5,16,10.37,82.26,2.64,191.8,101.68,104.55
2025,3,5,17,7.32,85.41,3.3,186.4,101.67,5.8
2025,3,5,18,6.32,90.29,3.63,185.7,101.66,0.0
2025,3,5,19,5.74,93.26,3.78,187.0,101.64,0.0
2025,3,5,20,5.33,94.49,3.89,188.4,101.63,0.0
2025,3,5,21,5.07,93.81,4.1,189.6,101.63,0.0
2025,3,5,22,4.89,91.97,4.33,190.5,101.6,0.0
2025,3,5,23,4.66,90.39,4.49,191.4,101.57,0.0
2025,3,6,0,4.39,89.77,4.6,191.0,101.56,0.0
2025,3,6,1,4.12,90.07,4.71,190.9,101.53,0.0
2025,3,6,2,3.85,91.57,4.89,191.1,101.49,0.0
2025,3,6,3,3.66,93.38,5.14,191.2,101.46,0.0
2025,3,6,4,3.39,95.77,5.36,187.9,101.43,0.0
2025,3,6,5,3.22,96.28,5.57,186.6,101.4,0.0
2025,3,6,6,3.39,94.29,5.8,184.0,101.4,16.6
2025,3,6,7,5.01,87.5,6.31,181.6,101.4,139.85
2025,3,6,8,7.41,81.35,5.97,181.3,101.39,281.85
2025,3,6,9,10.33,74.24,6.19,188.3,101.37,409.25
2025,3,6,10,12.61,68.47,6.46,195.7,101.34,497.98
2025,3,6,11,14.32,62.61,6.39,199.5,101.31,564.9
2025,3,6,12,15.3,59.12,6.13,198.2,101.27,562.65
2025,3,6,13,15.73,59.02,5.85,191.3,101.22,506.98
2025,3,6,14,15.68,62.45,5.57,183.3,101.17,403.5
2025,3,6,15,14.9,70.48,4.95,178.4,101.13,264.67
2025,3,6,16,12.74,80.65,4.35,179.9,101.11,110.65
2025,3,6,17,10.43,87.34,4.53,184.8,101.11,6.78
2025,3,6,18,9.85,89.1,4.96,190.7,101.14,0.0
2025,3,6,19,9.14,90.69,5.01,195.4,101.15,0.0
2025,3,6,20,8.35,92.17,4.86,197.1,101.18,0.0
2025,3,6,21,7.73,92.94,4.68,196.5,101.2,0.0
2025,3,6,22,7.14,94.7,4.47,192.8,101.2,0.0
2025,3,6,23,6.79,96.16,4.56,191.1,101.18,0.0
2025,3,7,0,6.25,99.29,4.38,189.7,101.17,0.0
2025,3,7,1,5.71,100.0,4.23,185.8,101.16,0.0
2025,3,7,2,5.33,100.0,4.22,182.4,101.15,0.0
2025,3,7,3,5.18,100.0,4.37,180.9,101.14,0.0
2025,3,7,4,5.4,100.0,4.88,179.8,101.15,0.0
2025,3,7,5,5.47,99.08,5.04,182.8,101.18,0.0
2025,3,7,6,5.98,97.4,5.26,189.1,101.22,17.08
2025,3,7,7,7.48,93.66,5.45,193.6,101.26,138.38
2025,3,7,8,9.21,89.14,5.49,194.3,101.29,286.9
2025,3,7,9,11.83,79.38,5.44,192.9,101.29,418.2
2025,3,7,10,14.16,68.33,5.58,192.6,101.26,514.6
2025,3,7,11,15.39,62.91,5.55,191.0,101.21,542.92
2025,3,7,12,15.96,61.32,5.43,185.5,101.15,545.6
2025,3,7,13,16.1,61.71,5.39,180.1,101.1,494.05
2025,3,7,14,15.77,63.36,5.28,177.3,101.05,391.35
2025,3,7,15,14.9,69.93,4.29,173.9,101.03,256.05
2025,3,7,16,12.52,81.86,3.2,167.9,101.03,108.62
2025,3,7,17,9.73,86.12,3.64,165.4,101.04,7.47
2025,3,7,18,9.09,86.58,3.85,164.8,101.06,0.0
2025,3,7,19,8.78,86.43,3.97,164.4,101.07,0.0
2025,3,7,20,8.4,86.5,3.99,162.8,101.08,0.0
2025,3,7,21,8.04,86.1,4.02,161.9,101.09,0.0
2025,3,7,22,7.68,84.84,4.1,160.9,101.07,0.0
2025,3,7,23,7.47,82.94,4.16,160.6,101.06,0.0
2025,3,8,0,7.29,81.42,4.22,159.9,101.03,0.0
2025,3,8,1,6.81,81.51,4.2,158.6,101.01,0.0
2025,3,8,2,6.21,81.86,4.19,156.7,100.97,0.0
2025,3,8,3,5.89,81.41,4.44,155.4,100.94,0.0
2025,3,8,4,5.66,82.0,4.56,154.8,100.92,0.0
2025,3,8,5,5.52,82.96,4.6,154.9,100.9,0.0
2025,3,8,6,5.8,82.58,4.87,155.4,100.9,19.42
2025,3,8,7,7.15,79.55,5.35,154.6,100.91,141.38
2025,3,8,8,9.0,77.15,5.03,150.8,100.9,287.62
2025,3,8,9,11.69,74.29,4.48,145.7,100.88,414.83
2025,3,8,10,14.68,63.2,5.49,159.0,100.83,509.62
2025,3,8,11,16.11,58.5,5.54,160.8,100.78,554.45
2025,3,8,12,16.86,56.81,5.21,156.8,100.7,545.53
2025,3,8,13,17.2,56.21,4.83,151.4,100.61,486.02
2025,3,8,14,17.07,57.86,4.23,143.6,100.54,381.65
2025,3,8,15,16.18,67.99,2.97,131.7,100.48,244.77
2025,3,8,16,13.62,79.44,2.72,119.0,100.45,100.5
2025,3,8,17,10.91,78.62,3.44,115.4,100.43,7.7
2025,3,8,18,9.96,78.67,3.68,119.8,100.43,0.0
2025,3,8,19,9.21,79.56,3.74,129.4,100.42,0.0
2025,3,8,20,8.45,80.86,3.75,139.9,100.42,0.0
2025,3,8,21,7.76,82.01,3.81,147.1,100.42,0.0
2025,3,8,22,7.16,82.74,3.88,149.3,100.4,0.0
2025,3,8,23,6.58,83.43,3.92,148.7,100.35,0.0
2025,3,9,0,6.05,83.94,3.96,147.0,100.31,0.0
2025,3,9,1,5.59,84.66,4.01,145.5,100.25,0.0
2025,3,9,2,5.22,85.2,4.09,145.1,100.2,0.0
2025,3,9,3,4.9,85.98,4.07,146.4,100.15,0.0
2025,3,9,4,4.75,86.49,3.99,148.5,100.13,0.0
2025,3,9,5,4.7,86.77,3.88,150.9,100.11,0.0
2025,3,9,6,5.39,84.3,3.95,153.4,100.11,20.02
2025,3,9,7,7.85,77.2,4.65,155.4,100.12,134.12
2025,3,9,8,9.85,73.88,4.41,153.7,100.12,266.65
2025,3,9,9,12.04,73.74,3.58,146.2,100.1,380.92
2025,3,9,10,14.71,67.65,3.28,151.2,100.07,473.73
2025,3,9,11,16.75,57.58,3.53,166.1,100.02,500.02
2025,3,9,12,17.47,56.09,3.49,158.3,99.96,498.85
2025,3,9,13,17.73,56.56,3.51,150.9,99.9,439.65
2025,3,9,14,17.45,59.22,3.33,145.9,99.85,336.75
2025,3,9,15,16.61,69.25,2.42,141.0,99.83,215.57
2025,3,9,16,14.6,78.85,2.1,132.1,99.8,93.05
2025,3,9,17,12.71,74.77,2.38,121.1,99.78,8.2
2025,3,9,18,11.91,73.66,2.51,108.8,99.75,0.0
2025,3,9,19,11.32,73.37,2.67,97.7,99.74,0.0
2025,3,9,20,10.64,74.4,2.85,91.0,99.74,0.0
2025,3,9,21,9.74,76.65,2.95,91.0,99.74,0.0
2025,3,9,22,8.82,77.74,2.92,95.7,99.71,0.0
2025,3,9,23,8.36,76.84,2.71,100.9,99.67,0.0
2025,3,10,0,8.25,74.19,2.38,104.9,99.65,0.0
2025,3,10,1,8.21,72.03,2.07,113.3,99.62,0.0
2025,3,10,2,7.98,72.26,1.85,131.3,99.6,0.0
2025,3,10,3,7.65,74.05,1.71,152.1,99.58,0.0
2025,3,10,4,7.75,72.93,1.43,163.7,99.57,0.0
2025,3,10,5,8.23,68.53,0.85,151.0,99.56,0.0
2025,3,10,6,8.44,68.0,0.89,97.8,99.57,19.8
2025,3,10,7,9.38,73.69,1.29,94.4,99.59,111.15
2025,3,10,8,10.33,70.67,1.71,110.6,99.61,206.25
2025,3,10,9,11.73,69.95,1.43,127.9,99.64,303.8
2025,3,10,10,13.82,61.41,1.46,133.6,99.65,375.08
2025,3,10,11,15.25,56.63,1.23,151.8,99.65,441.17
2025,3,10,12,16.1,54.74,1.04,186.6,99.63,389.75
2025,3,10,13,16.52,54.22,1.2,228.7,99.61,312.92
2025,3,10,14,16.49,55.68,1.58,257.5,99.62,238.9
2025,3,10,15,15.85,61.97,1.75,273.6,99.63,166.25
2025,3,10,16,13.92,74.49,1.61,287.0,99.65,71.78
2025,3,10,17,11.02,79.89,1.84,301.9,99.69,7.5
2025,3,10,18,9.4,85.42,1.9,318.0,99.72,0.0
2025,3,10,19,8.26,89.24,1.87,333.7,99.75,0.0
2025,3,10,20,7.47,91.12,1.76,350.9,99.78,0.0
2025,3,10,21,7.05,92.54,1.65,8.4,99.81,0.0
2025,3,10,22,6.51,95.74,1.6,14.5,99.83,0.0
2025,3,10,23,5.7,100.0,1.63,9.2,99.83,0.0
2025,3,11,0,5.2,100.0,2.02,6.8,99.82,0.0
2025,3,11,1,5.23,99.19,2.44,6.6,99.8,0.0
2025,3,11,2,5.01,97.97,2.95,3.5,99.78,0.0
2025,3,11,3,4.69,97.76,3.46,1.5,99.79,0.0
2025,3,11,4,4.37,97.33,3.87,359.6,99.81,0.0
2025,3,11,5,4.19,96.87,4.16,0.4,99.85,0.0
2025,3,11,6,4.37,95.7,4.42,5.6,99.9,11.9
2025,3,11,7,4.78,94.33,4.74,10.2,99.95,63.17
2025,3,11,8,5.49,91.94,4.74,13.2,99.99,88.72
2025,3,11,9,6.58,86.92,4.66,13.4,100.01,117.68
2025,3,11,10,7.67,81.26,4.3,7.9,100.0,142.65
2025,3,11,11,8.43,77.0,4.05,357.6,99.97,126.28
2025,3,11,12,8.78,74.03,4.24,345.9,99.93,155.23
2025,3,11,13,8.79,72.13,4.75,339.4,99.9,134.95
2025,3,11,14,8.44,70.96,5.17,338.7,99.88,112.8
2025,3,11,15,7.74,71.24,5.27,340.4,99.88,80.03
2025,3,11,16,6.64,75.68,4.54,342.0,99.89,42.22
2025,3,11,17,4.77,85.62,3.41,341.7,99.91,5.12
2025,3,11,18,3.46,92.06,3.29,340.6,99.93,0.0
2025,3,11,19,2.47,98.33,3.08,339.7,99.94,0.0
2025,3,11,20,1.81,100.0,2.85,338.8,99.93,0.0
2025,3,11,21,1.36,100.0,2.77,337.5,99.92,0.0
2025,3,11,22,1.2,100.0,2.72,336.2,99.89,0.0
2025,3,11,23,0.99,100.0,2.71,334.7,99.85,0.0
2025,3,12,0,0.91,100.0,2.68,333.0,99.81,0.0
2025,3,12,1,0.77,100.0,2.46,328.4,99.77,0.0
2025,3,12,2,0.71,100.0,2.22,318.1,99.74,0.0
2025,3,12,3,0.65,100.0,2.09,304.5,99.71,0.0
2025,3,12,4,0.61,100.0,2.09,294.0,99.7,0.0
2025,3,12,5,0.61,100.0,2.23,286.2,99.7,0.0
2025,3,12,6,1.37,100.0,2.16,280.4,99.72,27.6
2025,3,12,7,3.51,94.59,2.49,275.1,99.73,116.12
2025,3,12,8,5.11,87.62,2.77,281.9,99.72,193.85
2025,3,12,9,6.38,80.71,2.95,296.8,99.69,258.23
2025,3,12,10,7.2,75.32,3.23,304.9,99.66,305.08
2025,3,12,11,7.53,71.17,3.51,309.8,99.63,310.2
2025,3,12,12,7.69,69.01,3.64,313.7,99.6,318.23
2025,3,12,13,7.62,68.25,3.68,318.9,99.57,255.25
2025,3,12,14,7.33,68.83,3.67,324.7,99.56,195.1
2025,3,12,15,6.83,71.71,3.4,328.8,99.55,126.45
2025,3,12,16,5.89,82.35,2.22,331.2,99.55,63.9
2025,3,12,17,3.78,89.87,2.15,332.6,99.57,6.75
2025,3,12,18,2.74,92.26,2.28,333.4,99.58,0.0
2025,3,12,19,2.14,95.17,2.25,333.9,99.58,0.0
2025,3,12,20,1.66,98.04,2.14,333.3,99.59,0.0
2025,3,12,21,1.32,100.0,1.96,330.3,99.58,0.0
2025,3,12,22,1.03,100.0,1.82,326.0,99.56,0.0
2025,3,12,23,0.69,100.0,1.78,324.2,99.53,0.0
2025,3,13,0,0.37,100.0,1.78,327.4,99.5,0.0
2025,3,13,1,0.24,100.0,1.73,334.6,99.48,0.0
2025,3,13,2,0.39,100.0,1.58,345.3,99.46,0.0
2025,3,13,3,0.76,100.0,1.66,355.1,99.44,0.0
2025,3,13,4,0.76,100.0,1.63,1.8,99.45,0.0
2025,3,13,5,0.79,99.81,1.53,5.6,99.45,0.0
2025,3,13,6,1.11,98.99,1.43,5.6,99.47,21.12
2025,3,13,7,2.29,94.74,1.29,3.1,99.49,100.1
2025,3,13,8,3.97,85.68,1.85,16.3,99.5,201.0
2025,3,13,9,5.48,78.15,2.08,16.5,99.49,293.23
2025,3,13,10,6.25,72.75,2.1,5.5,99.48,369.7
2025,3,13,11,6.61,70.48,2.28,359.5,99.49,358.95
2025,3,13,12,6.77,70.51,2.59,356.5,99.49,279.75
2025,3,13,13,6.82,71.56,3.0,355.6,99.5,224.5
2025,3,13,14,6.68,73.41,3.44,357.8,99.52,184.73
2025,3,13,15,6.25,77.48,3.75,0.9,99.56,125.32
2025,3,13,16,5.43,85.77,3.26,0.7,99.61,59.35
2025,3,13,17,4.08,92.57,2.9,1.0,99.68,8.77
2025,3,13,18,3.51,94.21,3.27,5.1,99.75,0.0
2025,3,13,19,3.17,94.69,3.53,11.4,99.81,0.0
2025,3,13,20,2.75,95.47,3.42,16.6,99.87,0.0
2025,3,13,21,2.23,96.44,3.26,21.0,99.91,0.0
2025,3,13,22,1.68,97.55,3.11,24.3,99.94,0.0
2025,3,13,23,1.23,98.38,2.93,27.2,99.96,0.0
2025,3,14,0,0.73,99.78,2.64,28.2,99.98,0.0
2025,3,14,1,0.42,100.0,2.56,28.5,100.0,0.0
2025,3,14,2,0.09,100.0,2.51,28.1,100.04,0.0
2025,3,14,3,-0.35,100.0,2.34,28.0,100.09,0.0
2025,3,14,4,-0.77,100.0,2.22,29.5,100.14,0.0
2025,3,14,5,-1.05,100.0,2.11,31.4,100.18,0.0
2025,3,14,6,-0.35,99.92,1.96,34.6,100.23,25.98
2025,3,14,7,1.55,92.7,2.26,35.7,100.28,127.5
2025,3,14,8,3.8,77.22,2.85,30.1,100.32,236.82
2025,3,14,9,5.15,67.72,3.02,28.3,100.35,347.17
2025,3,14,10,5.99,62.19,3.01,26.4,100.38,433.35
2025,3,14,11,6.53,58.61,3.14,25.1,100.42,365.67
2025,3,14,12,6.85,57.03,3.42,24.3,100.45,332.35
2025,3,14,13,6.91,57.14,3.92,24.7,100.49,259.17
2025,3,14,14,6.76,58.9,4.48,26.2,100.53,212.75
2025,3,14,15,6.35,62.96,4.84,26.2,100.57,149.82
2025,3,14,16,5.35,72.92,4.18,23.3,100.63,79.5
2025,3,14,17,3.38,85.02,3.55,19.8,100.7,11.73
2025,3,14,18,2.67,89.04,4.13,20.0,100.77,0.0
2025,3,14,19,2.23,91.71,4.51,25.2,100.84,0.0
2025,3,14,20,1.6,93.2,4.41,33.6,100.93,0.0
2025,3,14,21,0.9,93.87,4.41,39.9,101.0,0.0
2025,3,14,22,0.12,94.38,4.41,42.2,101.04,0.0
2025,3,14,23,-0.72,96.01,4.32,41.1,101.06,0.0
2025,3,15,0,-1.54,97.97,4.16,39.2,101.07,0.0
2025,3,15,1,-2.4,100.0,3.86,39.8,101.1,0.0
2025,3,15,2,-3.02,100.0,3.8,41.9,101.13,0.0
2025,3,15,3,-3.45,100.0,3.63,41.6,101.17,0.0
2025,3,15,4,-2.97,100.0,4.34,41.7,101.21,0.0
2025,3,15,5,-2.65,99.1,4.61,40.3,101.26,0.0
2025,3,15,6,-2.1,97.53,4.72,38.4,101.31,31.77
2025,3,15,7,-0.64,93.43,5.25,41.8,101.37,128.1
2025,3,15,8,1.09,88.81,5.73,44.2,101.43,229.8
2025,3,15,9,3.47,80.98,6.52,50.2,101.46,309.12
2025,3,15,10,5.12,74.52,6.6,51.7,101.45,355.45
2025,3,15,11,6.07,69.41,6.44,49.4,101.44,482.33
2025,3,15,12,6.56,65.07,6.46,45.6,101.4,544.1
2025,3,15,13,6.74,62.6,6.61,42.8,101.36,484.1
2025,3,15,14,6.72,62.67,6.82,41.3,101.34,359.73
2025,3,15,15,6.39,64.96,6.8,40.0,101.34,241.18
2025,3,15,16,5.48,71.35,6.04,38.1,101.36,115.2
2025,3,15,17,3.86,80.16,5.5,36.1,101.42,14.52
2025,3,15,18,2.98,84.06,5.83,36.1,101.47,0.0
2025,3,15,19,2.33,87.16,5.89,36.4,101.5,0.0
2025,3,15,20,1.6,91.14,5.73,36.8,101.52,0.0
2025,3,15,21,0.97,94.64,5.39,39.4,101.54,0.0
2025,3,15,22,0.36,98.13,5.02,40.1,101.53,0.0
2025,3,15,23,-0.14,100.0,4.91,42.4,101.54,0.0
2025,3,16,0,-0.27,99.75,5.14,44.1,101.55,0.0
2025,3,16,1,-0.32,98.53,5.32,43.5,101.56,0.0
2025,3,16,2,-0.33,97.8,5.48,41.7,101.56,0.0
2025,3,16,3,-0.49,98.28,5.53,41.0,101.57,0.0
2025,3,16,4,-0.68,98.17,5.63,41.0,101.6,0.0
2025,3,16,5,-0.77,98.08,5.56,41.9,101.62,0.0
2025,3,16,6,-0.4,95.98,5.59,43.8,101.66,44.38
2025,3,16,7,1.01,90.55,5.64,45.9,101.69,186.93
2025,3,16,8,3.09,83.4,5.79,46.6,101.72,332.8
2025,3,16,9,5.3,76.18,6.11,48.5,101.75,465.2
2025,3,16,10,7.21,69.33,6.29,49.4,101.75,561.7
2025,3,16,11,8.32,65.31,6.17,46.3,101.75,605.67
2025,3,16,12,8.96,62.95,6.05,40.5,101.72,608.25
2025,3,16,13,9.26,61.25,6.01,35.6,101.7,538.35
2025,3,16,14,9.17,60.5,5.95,32.1,101.68,438.1
2025,3,16,15,8.65,61.8,5.71,29.0,101.7,305.77
2025,3,16,16,7.28,69.94,4.53,24.0,101.73,156.07
2025,3,16,17,4.27,82.68,3.72,19.3,101.78,21.8
2025,3,16,18,2.94,86.12,4.04,20.1,101.84,0.0
2025,3,16,19,2.19,90.22,4.0,21.7,101.91,0.0
2025,3,16,20,1.44,95.96,3.73,23.4,101.96,0.0
2025,3,16,21,0.81,100.0,3.49,27.1,102.01,0.0
2025,3,16,22,0.22,100.0,3.21,31.1,102.03,0.0
2025,3,16,23,0.0,100.0,2.88,36.0,102.04,0.0
2025,3,17,0,0.49,100.0,2.44,39.8,102.06,0.0
2025,3,17,1,1.58,100.0,2.49,42.1,102.06,0.0
2025,3,17,2,1.53,98.07,2.59,42.2,102.07,0.0
2025,3,17,3,1.43,97.58,2.38,43.3,102.07,0.0
2025,3,17,4,1.25,97.65,2.09,46.0,102.09,0.0
2025,3,17,5,0.97,97.67,2.13,49.6,102.12,0.0
2025,3,17,6,0.87,96.93,2.45,54.8,102.18,41.05
2025,3,17,7,1.49,95.64,2.97,59.6,102.24,124.62
2025,3,17,8,2.99,93.32,3.65,63.9,102.29,189.07
2025,3,17,9,5.84,79.81,4.98,72.4,102.32,244.48
2025,3,17,10,7.66,69.33,5.53,78.7,102.34,308.25
2025,3,17,11,8.57,65.61,5.68,80.7,102.33,298.0
2025,3,17,12,9.33,62.44,5.86,81.8,102.3,323.48
2025,3,17,13,9.67,60.33,6.06,82.8,102.26,326.48
2025,3,17,14,9.67,59.63,6.06,83.4,102.23,262.0
2025,3,17,15,9.43,60.31,5.73,81.1,102.22,175.35
2025,3,17,16,8.22,68.16,4.59,74.1,102.22,99.65
2025,3,17,17,5.29,78.81,4.26,69.0,102.25,15.82
2025,3,17,18,4.11,79.04,5.35,71.0,102.29,0.0
2025,3,17,19,3.24,80.68,5.72,76.4,102.33,0.0
2025,3,17,20,2.25,84.52,5.51,83.6,102.35,0.0
2025,3,17,21,1.4,87.65,5.19,91.8,102.36,0.0
2025,3,17,22,0.63,89.59,4.79,99.0,102.38,0.0
2025,3,17,23,-0.1,90.25,4.38,105.4,102.38,0.0
2025,3,18,0,-0.71,90.65,4.1,110.4,102.39,0.0
2025,3,18,1,-1.39,91.09,3.81,111.6,102.38,0.0
2025,3,18,2,-1.9,90.32,3.76,110.6,102.37,0.0
2025,3,18,3,-2.32,89.64,3.78,111.6,102.36,0.0
2025,3,18,4,-2.73,89.75,3.71,113.9,102.37,0.0
2025,3,18,5,-2.97,89.87,3.61,114.7,102.38,0.0
2025,3,18,6,-1.38,82.91,4.05,111.6,102.41,64.12
2025,3,18,7,0.89,74.38,4.65,101.3,102.42,226.35
2025,3,18,8,3.49,63.23,5.25,103.6,102.4,386.12
2025,3,18,9,5.75,52.0,6.37,109.7,102.36,518.97
2025,3,18,10,7.36,49.23,6.63,106.7,102.3,610.17
2025,3,18,11,8.72,48.04,6.72,105.8,102.22,665.53
2025,3,18,12,9.81,47.43,6.66,106.2,102.14,657.67
2025,3,18,13,10.46,47.95,6.48,107.6,102.06,595.45
2025,3,18,14,10.68,49.39,6.18,109.6,102.0,485.95
2025,3,18,15,10.39,53.43,5.49,111.1,101.95,338.9
2025,3,18,16,8.82,67.84,3.8,110.3,101.93,172.0
2025,3,18,17,5.38,78.63,3.69,112.1,101.94,26.4
2025,3,18,18,3.92,79.84,4.02,116.6,101.96,0.0
2025,3,18,19,3.22,80.51,4.11,122.5,101.97,0.0
2025,3,18,20,2.48,81.28,4.12,128.2,101.97,0.0
2025,3,18,21,1.8,81.79,4.17,132.6,101.96,0.0
2025,3,18,22,1.21,82.39,4.26,136.7,101.96,0.0
2025,3,18,23,0.76,82.82,4.39,141.7,101.94,0.0
2025,3,19,0,0.58,82.88,4.69,149.4,101.94,0.0
2025,3,19,1,0.5,83.87,4.64,159.3,101.94,0.0
2025,3,19,2,0.26,86.13,4.43,166.2,101.93,0.0
2025,3,19,3,0.0,88.57,4.18,169.3,101.93,0.0
2025,3,19,4,0.0,89.64,4.32,173.0,101.93,0.0
2025,3,19,5,-0.1,91.21,4.21,173.9,101.94,0.0
2025,3,19,6,1.4,86.11,5.12,174.4,101.97,68.32
2025,3,19,7,3.75,80.63,5.53,174.8,101.99,227.88
2025,3,19,8,6.76,75.98,4.87,171.9,102.0,386.77
2025,3,19,9,10.2,68.42,4.75,171.2,102.0,518.42
2025,3,19,10,12.79,63.57,4.8,173.5,101.98,609.58
2025,3,19,11,14.71,59.69,4.8,176.5,101.94,647.78
2025,3,19,12,15.86,57.4,4.79,177.5,101.9,637.45
2025,3,19,13,16.34,56.51,4.78,177.7,101.85,575.6
2025,3,19,14,16.24,56.58,4.67,177.9,101.8,468.1
2025,3,19,15,15.55,61.14,4.07,178.0,101.78,324.85
2025,3,19,16,13.62,76.84,2.74,177.3,101.75,164.77
2025,3,19,17,10.03,82.24,3.27,177.5,101.76,26.65
2025,3,19,18,8.43,84.12,3.52,178.2,101.78,0.0
2025,3,19,19,7.69,86.15,3.57,180.3,101.78,0.0
2025,3,19,20,7.02,88.58,3.6,183.8,101.78,0.0
2025,3,19,21,6.44,90.83,3.62,187.6,101.78,0.0
2025,3,19,22,5.9,93.07,3.64,191.7,101.79,0.0
2025,3,19,23,5.36,95.36,3.62,195.7,101.8,0.0
2025,3,20,0,4.84,97.38,3.58,199.4,101.81,0.0
2025,3,20,1,4.33,99.75,3.49,201.9,101.81,0.0
2025,3,20,2,3.84,100.0,3.36,201.5,101.81,0.0
2025,3,20,3,3.39,100.0,3.24,198.3,101.81,0.0
2025,3,20,4,2.98,100.0,3.17,195.2,101.8,0.0
2025,3,20,5,2.66,100.0,3.14,192.9,101.79,0.0
2025,3,20,6,4.46,100.0,3.25,190.7,101.81,70.93
2025,3,20,7,7.01,89.16,3.82,189.6,101.83,223.02
2025,3,20,8,9.26,83.89,2.96,183.9,101.83,377.05
2025,3,20,9,12.26,74.71,2.7,180.0,101.81,507.08
2025,3,20,10,15.39,57.96,2.65,181.9,101.78,598.67
2025,3,20,11,16.99,52.49,2.3,190.0,101.74,639.85
2025,3,20,12,17.71,52.13,1.9,202.0,101.7,630.1
2025,3,20,13,18.11,51.98,1.4,211.0,101.65,570.58
2025,3,20,14,18.23,52.03,0.8,205.3,101.6,466.12
2025,3,20,15,17.87,54.3,0.52,133.5,101.54,326.15
2025,3,20,16,16.51,68.62,1.08,93.2,101.5,168.62
2025,3,20,17,13.31,70.68,2.12,86.8,101.48,29.02
2025,3,20,18,10.97,76.4,2.88,93.2,101.47,0.0
2025,3,20,19,9.87,80.23,3.22,102.9,101.47,0.0
2025,3,20,20,9.17,83.12,3.37,111.6,101.47,0.0
2025,3,20,21,8.63,86.04,3.44,117.3,101.44,0.0
2025,3,20,22,8.14,88.17,3.46,123.1,101.4,0.0
2025,3,20,23,7.6,90.81,3.41,131.7,101.35,0.0
2025,3,21,0,6.9,95.38,3.34,140.8,101.29,0.0
2025,3,21,1,6.18,100.0,3.32,145.7,101.25,0.0
2025,3,21,2,5.63,100.0,3.4,147.0,101.19,0.0
2025,3,21,3,5.5,100.0,3.63,147.1,101.15,0.0
2025,3,21,4,5.45,100.0,3.75,146.9,101.1,0.0
2025,3,21,5,5.09,100.0,3.7,142.1,101.04,0.0
2025,3,21,6,6.59,97.32,4.75,136.2,101.0,58.45
2025,3,21,7,8.53,89.4,5.19,132.1,100.96,177.82
2025,3,21,8,10.93,81.97,5.47,131.4,100.91,312.17
2025,3,21,9,13.55,72.97,6.53,139.6,100.83,425.7
2025,3,21,10,15.72,66.34,7.23,147.7,100.75,466.12
2025,3,21,11,17.27,62.74,7.61,151.9,100.66,550.22
2025,3,21,12,18.23,60.99,7.72,152.5,100.57,491.7
2025,3,21,13,18.71,60.61,7.66,151.5,100.48,369.15
2025,3,21,14,18.78,62.0,7.23,151.1,100.42,280.25
2025,3,21,15,18.1,67.13,6.07,150.8,100.37,179.35
